"PERID","Criminal" 
"51485520","1"
"35085520","1"
"21006520","1"
"49636520","1"
"49346520","1"
"13566520","1"
"51766520","1"
"47786520","1"
"35986520","1"
"15507520","1"
"95317520","1"
"26837520","1"
"14747520","0"
"17257520","1"
"78157520","1"
"63467520","1"
"27067520","1"
"62377520","1"
"26787520","1"
"15408520","1"
"77348520","1"
"75358520","1"
"66068520","1"
"42278520","1"
"72419520","1"
"77919520","1"
"68439520","1"
"25449520","1"
"59669520","1"
"66969520","1"
"80379520","1"
"69479520","1"
"95490520","0"
"19090520","0"
"81600520","1"
"85010520","1"
"59370520","1"
"84201520","1"
"91501520","1"
"37521520","1"
"97041520","1"
"69651520","0"
"25671520","1"
"31881520","1"
"69892520","1"
"17092520","1"
"92302520","1"
"17802520","1"
"55002520","1"
"19412520","1"
"99552520","1"
"58652520","1"
"57993520","1"
"93723520","1"
"69263520","1"
"69883520","1"
"23294520","1"
"79694520","1"
"51014520","1"
"13434520","1"
"67554520","1"
"88264520","1"
"92674520","1"
"63895620","1"
"35215620","1"
"92515620","1"
"69815620","1"
"65785620","1"
"64885620","1"
"75596620","1"
"63316620","1"
"71136620","1"
"55256620","1"
"60707620","1"
"83217620","1"
"99427620","1"
"27437620","1"
"61557620","1"
"51367620","1"
"51798620","0"
"17528620","0"
"61128620","1"
"59138620","1"
"70748620","1"
"89468620","1"
"83878620","1"
"31078620","1"
"91219620","1"
"87619620","1"
"19229620","1"
"21549620","1"
"45149620","1"
"41169620","1"
"85389620","1"
"91789620","1"
"10889620","1"
"79989620","1"
"27189620","1"
"63100620","1"
"79310620","0"
"11730620","1"
"19930620","1"
"19640620","1"
"43050620","1"
"77460620","1"
"35660620","1"
"61060620","1"
"89070620","1"
"15280620","1"
"83291620","1"
"65091620","1"
"61201620","1"
"77411620","1"
"36511620","1"
"84711620","1"
"33811620","1"
"57221620","1"
"73141620","1"
"98692620","1"
"16892620","1"
"35992620","1"
"69302620","0"
"33902620","1"
"25512620","1"
"37932620","1"
"31242620","1"
"57642620","1"
"63852620","0"
"50962620","1"
"25272620","1"
"95082620","1"
"97693620","1"
"77023620","1"
"74133620","0"
"81763620","1"
"87973620","1"
"62804620","1"
"93324620","1"
"29534620","1"
"17734620","1"
"46544620","1"
"85644620","1"
"87874620","1"
"31284620","1"
"13405720","1"
"46105720","1"
"47815720","1"
"57625720","1"
"69235720","1"
"47435720","1"
"32935720","1"
"13545720","1"
"29945720","1"
"24255720","1"
"97955720","1"
"49375720","0"
"95775720","1"
"11506720","1"
"71316720","1"
"47286720","1"
"39086720","1"
"26907720","1"
"54727720","1"
"43157720","1"
"24867720","1"
"76287720","1"
"53587720","1"
"92498720","1"
"19798720","1"
"89318720","1"
"94628720","1"
"54438720","1"
"33248720","1"
"59648720","1"
"58748720","1"
"77658720","1"
"53058720","1"
"59268720","1"
"35478720","1"
"34578720","1"
"73678720","1"
"53488720","1"
"24199720","1"
"51209720","1"
"24909720","1"
"25619720","1"
"67039720","1"
"87749720","1"
"19359720","1"
"96659720","1"
"67500720","1"
"48210720","1"
"34610720","1"
"51910720","1"
"74420720","1"
"83520720","1"
"21720720","1"
"35130720","1"
"36740720","0"
"23850720","1"
"42950720","0"
"63660720","1"
"30960720","1"
"28591720","1"
"19011720","1"
"80861720","1"
"85981720","1"
"26692720","0"
"25502720","1"
"86212720","1"
"95312720","1"
"84412720","1"
"13322720","1"
"15932720","1"
"43842720","1"
"78962720","1"
"97062720","1"
"27493720","1"
"44503720","1"
"59623720","1"
"67633720","1"
"39763720","1"
"79383720","1"
"88004720","1"
"88814720","1"
"58954720","1"
"47674720","1"
"89284720","1"
"47615820","1"
"53825820","1"
"18135820","1"
"66045820","1"
"88655820","1"
"43775820","1"
"26806820","0"
"57136820","1"
"87466820","1"
"45617820","0"
"21017820","0"
"92537820","1"
"38937820","1"
"59547820","1"
"93147820","1"
"54667820","1"
"13767820","1"
"29167820","1"
"79787820","1"
"80498820","0"
"37798820","1"
"43198820","1"
"47128820","1"
"25138820","1"
"51058820","1"
"51868820","1"
"49688820","1"
"44188820","1"
"99499820","1"
"27699820","0"
"77219820","1"
"25229820","1"
"43239820","0"
"31439820","1"
"45260820","0"
"81660820","1"
"33270820","0"
"41280820","1"
"95401820","1"
"18531820","1"
"11561820","1"
"85592820","1"
"93792820","1"
"82892820","1"
"55302820","1"
"29902820","1"
"75732820","1"
"41132820","1"
"87672820","1"
"81082820","0"
"33403820","1"
"67003820","0"
"35153820","1"
"39324820","1"
"21934820","1"
"63254820","0"
"25054820","1"
"72974820","1"
"25805920","1"
"93435920","1"
"17035920","1"
"61345920","0"
"88265920","1"
"45565920","1"
"21775920","1"
"47175920","1"
"94096920","1"
"19306920","1"
"82006920","1"
"37316920","1"
"26556920","1"
"97266920","1"
"77076920","1"
"37886920","0"
"49207920","1"
"83237920","1"
"51147920","1"
"75557920","1"
"99398920","1"
"82098920","1"
"13708920","1"
"11908920","1"
"57928920","1"
"26838920","1"
"59678920","1"
"17878920","1"
"25078920","1"
"40388920","1"
"89488920","1"
"93609920","1"
"90719920","1"
"97159920","1"
"29769920","0"
"90479920","1"
"21700920","1"
"84210920","1"
"75440920","1"
"53640920","1"
"68950920","1"
"47670920","0"
"65870920","1"
"31891920","1"
"31741920","1"
"59561920","1"
"87761920","1"
"75771920","1"
"53781920","1"
"43592920","1"
"34822920","1"
"63922920","1"
"34962920","0"
"52162920","1"
"37282920","1"
"79893920","1"
"45813920","1"
"63343920","1"
"81304920","1"
"11734920","1"
"89644920","1"
"41684920","1"
"37084920","1"
"54705020","0"
"21005020","1"
"95035020","0"
"72045020","1"
"91765020","1"
"25175020","1"
"99585020","1"
"45506020","0"
"33326020","1"
"60626020","1"
"57926020","0"
"17446020","1"
"16356020","1"
"62566020","1"
"71476020","1"
"76786020","0"
"59147020","1"
"11757020","0"
"33798020","1"
"51998020","1"
"51328020","1"
"79338020","1"
"45738020","1"
"63938020","1"
"21658020","1"
"60758020","1"
"70329020","1"
"49429020","1"
"60659020","0"
"13169020","1"
"84879020","1"
"85390020","1"
"78090020","1"
"91500020","1"
"80600020","1"
"27900020","1"
"16000020","1"
"81260020","1"
"97470020","1"
"37280020","1"
"15480020","1"
"47091020","1"
"27611020","1"
"87421020","1"
"60641020","1"
"35761020","1"
"16471020","1"
"23771020","1"
"96281020","0"
"45381020","1"
"31592020","1"
"50212020","0"
"84812020","1"
"21732020","1"
"77132020","1"
"95852020","1"
"33052020","1"
"45662020","1"
"33482020","1"
"69882020","0"
"87223020","1"
"76323020","1"
"91343020","1"
"46463020","1"
"85563020","1"
"92863020","1"
"93194020","1"
"49304020","1"
"71244020","1"
"14754020","1"
"31864020","1"
"35274020","1"
"62995130","1"
"43225130","1"
"51425130","1"
"75545130","1"
"42655130","1"
"68485130","1"
"59906130","1"
"76636130","1"
"19666130","1"
"65686130","1"
"87297130","1"
"61607130","1"
"23357130","1"
"73167130","1"
"66677130","1"
"84877130","1"
"63977130","1"
"33308130","1"
"25108130","1"
"45538130","1"
"51888130","1"
"52259130","1"
"35769130","1"
"47379130","1"
"70079130","1"
"17700130","1"
"24810130","1"
"95330130","0"
"51250130","1"
"39260130","1"
"63860130","1"
"74570130","0"
"20780130","1"
"19691130","1"
"25091130","1"
"81011130","1"
"39831130","1"
"43141130","1"
"51961130","1"
"19161130","1"
"97171130","1"
"95322130","1"
"75462130","1"
"65082130","1"
"13613130","1"
"49013130","1"
"91623130","1"
"20533130","1"
"97163130","1"
"32473130","1"
"18873130","1"
"80004130","1"
"69104130","1"
"34034130","1"
"83134130","1"
"77444130","1"
"35454130","1"
"84554130","1"
"53654130","1"
"48964130","1"
"90995230","1"
"87435230","1"
"33545230","1"
"77955230","1"
"55965230","1"
"33165230","1"
"39375230","1"
"35775230","1"
"45585230","1"
"21796230","1"
"77716230","1"
"28426230","1"
"97526230","1"
"53256230","1"
"71456230","1"
"16766230","1"
"98376230","0"
"85486230","0"
"92786230","1"
"11886230","1"
"24397230","1"
"21407230","1"
"47427230","1"
"29037230","1"
"93347230","1"
"85147230","1"
"74677230","1"
"29177230","1"
"73587230","1"
"91787230","1"
"37998230","1"
"29318230","1"
"41928230","1"
"25338230","1"
"32348230","1"
"70358230","1"
"59458230","1"
"35858230","0"
"91688230","1"
"83299230","1"
"31209230","1"
"39219230","1"
"75619230","1"
"86279230","1"
"73579230","1"
"57790230","1"
"95990230","1"
"49110230","1"
"17120230","1"
"35460230","1"
"41860230","1"
"43280230","1"
"14991230","1"
"80721230","1"
"87021230","1"
"78731230","1"
"79341230","1"
"38251230","1"
"57302230","1"
"53702230","0"
"86212230","1"
"54222230","1"
"41332230","1"
"59242230","1"
"63462230","1"
"82562230","1"
"31662230","1"
"87682230","1"
"28393230","1"
"25403230","1"
"13603230","1"
"63413230","1"
"89813230","1"
"83223230","1"
"47633230","1"
"80043230","1"
"16253230","1"
"95353230","1"
"44453230","1"
"77963230","1"
"19573230","1"
"26494230","1"
"11994230","1"
"27724230","1"
"86344230","1"
"99854230","1"
"19664230","0"
"87095330","1"
"77615330","1"
"58845330","1"
"81355330","1"
"43155330","1"
"35765330","1"
"51785330","1"
"29506330","1"
"99936330","1"
"15666330","0"
"63676330","1"
"61876330","1"
"54386330","1"
"64907330","1"
"55617330","1"
"55427330","1"
"43437330","1"
"27557330","1"
"89977330","1"
"53198330","1"
"90208330","1"
"73908330","1"
"95848330","0"
"69258330","0"
"15468330","1"
"89878330","1"
"65609330","1"
"23809330","1"
"75419330","1"
"72719330","1"
"41819330","1"
"77839330","1"
"81149330","1"
"63759330","1"
"60489330","1"
"33189330","1"
"78010330","1"
"57730330","1"
"89240330","0"
"18340330","1"
"47440330","1"
"85640330","1"
"50570330","0"
"99951330","1"
"47961330","1"
"64402330","1"
"47722330","1"
"36342330","1"
"54352330","1"
"38762330","1"
"49472330","1"
"47482330","1"
"91082330","1"
"35493330","1"
"37003330","1"
"43213330","1"
"57433330","1"
"75633330","1"
"53543330","1"
"91363330","1"
"86863330","1"
"91173330","1"
"90604330","1"
"27524330","1"
"91124330","1"
"45534330","1"
"49134330","1"
"83444330","1"
"25674330","1"
"81205430","1"
"83005430","1"
"16325430","1"
"43625430","1"
"20445430","1"
"33145430","1"
"20255430","1"
"18075430","1"
"25706430","1"
"39926430","1"
"37456430","1"
"31676430","1"
"29207430","1"
"37217430","1"
"95227430","1"
"86457430","1"
"43567430","1"
"47598430","0"
"91198430","1"
"71718430","1"
"46028430","1"
"73848430","1"
"97258430","1"
"73278430","1"
"64178430","1"
"19009430","1"
"13419430","1"
"78249430","1"
"22659430","1"
"60479430","1"
"15979430","1"
"72089430","1"
"61189430","1"
"28140430","1"
"42550430","1"
"60750430","1"
"90560430","1"
"67670430","1"
"83070430","1"
"34780430","1"
"72980430","1"
"23691430","1"
"15201430","1"
"23401430","1"
"73211430","1"
"27621430","1"
"45821430","0"
"81551430","1"
"89561430","1"
"14061430","1"
"95581430","1"
"63592430","1"
"23922430","0"
"33062430","1"
"41072430","1"
"73682430","0"
"71403430","1"
"85003430","1"
"45623430","1"
"43343430","1"
"55143430","1"
"59363430","1"
"47563430","1"
"45573430","1"
"94483430","1"
"85904430","1"
"37514430","1"
"33914430","1"
"26424430","1"
"87464430","0"
"61064430","1"
"74384430","0"
"45415530","1"
"82525530","1"
"89345530","1"
"15365530","1"
"79965530","1"
"42285530","1"
"29585530","1"
"78206530","1"
"89726530","1"
"19246530","1"
"14127530","1"
"89437530","1"
"47637530","1"
"89147530","1"
"65357530","1"
"38677530","1"
"63177530","1"
"72087530","1"
"27108530","1"
"99718530","1"
"38818530","1"
"26828530","1"
"48438530","1"
"13938530","0"
"19668530","1"
"31278530","0"
"90999530","1"
"98199530","1"
"99619530","1"
"67819530","0"
"33029530","1"
"65639530","1"
"12269530","1"
"86489530","1"
"10089530","1"
"11790530","1"
"28090530","0"
"50410530","1"
"90220530","1"
"58940530","1"
"32350530","1"
"41450530","1"
"97850530","1"
"95860530","1"
"49270530","1"
"98370530","1"
"17470530","1"
"93870530","1"
"78180530","1"
"22301530","1"
"54101530","0"
"89411530","1"
"93011530","1"
"54721530","1"
"26331530","1"
"75431530","1"
"65141530","1"
"85951530","1"
"45571530","1"
"19981530","1"
"10402530","1"
"97322530","1"
"87842530","1"
"90352530","1"
"53813530","1"
"90113530","1"
"40923530","1"
"84333530","1"
"51343530","1"
"45943530","1"
"83953530","1"
"21773530","1"
"11394530","1"
"87504530","1"
"93904530","1"
"49114530","1"
"74424530","1"
"97934530","1"
"53044530","1"
"92144530","1"
"82574530","1"
"30774530","1"
"28784530","1"
"27105630","1"
"77725630","1"
"83645630","1"
"64355630","1"
"37006630","1"
"55016630","1"
"49426630","0"
"69236630","1"
"63836630","1"
"63976630","1"
"21797630","1"
"19997630","1"
"51507630","1"
"67907630","1"
"44017630","1"
"92837630","1"
"90557630","1"
"37667630","1"
"88377630","0"
"55487630","1"
"87808630","1"
"52118630","1"
"29228630","1"
"25628630","1"
"93158630","1"
"62068630","1"
"27378630","0"
"54678630","1"
"83399630","1"
"19649630","1"
"65049630","1"
"70359630","1"
"75669630","1"
"71879630","1"
"99079630","1"
"45800630","1"
"75420630","1"
"81630630","1"
"82240630","1"
"33570630","1"
"90870630","1"
"62480630","1"
"93191630","1"
"62001630","1"
"21911630","1"
"52431630","1"
"73851630","1"
"65461630","1"
"59492630","1"
"85602630","1"
"91812630","1"
"45172630","1"
"13993630","1"
"33463630","1"
"87683630","1"
"65404630","1"
"41804630","1"
"81614630","1"
"28914630","1"
"33224630","1"
"32324630","1"
"67634630","1"
"33034630","1"
"44454630","1"
"47964630","1"
"37774630","1"
"56005730","1"
"31935730","1"
"78565730","1"
"15865730","1"
"75675730","1"
"64916730","1"
"79746730","1"
"65766730","1"
"32066730","1"
"41976730","1"
"69176730","1"
"73586730","1"
"97186730","0"
"87707730","1"
"48227730","1"
"46427730","1"
"89647730","1"
"46377730","1"
"64387730","1"
"67608730","1"
"75618730","1"
"19028730","1"
"28128730","1"
"53148730","1"
"70258730","1"
"81778730","1"
"80499730","1"
"11109730","1"
"46419730","0"
"19879730","0"
"93289730","1"
"97889730","1"
"91000730","1"
"59010730","1"
"31430730","1"
"67830730","1"
"43750730","0"
"35360730","1"
"51380730","1"
"50480730","0"
"71901730","1"
"96021730","1"
